,MovieID,RatingSum,RatingCount,WeightedRatingSum,InputGenre
891,595,4119,1060,939,Children's
892,1028,3937,1011,904,Children's
893,1282,3682,943,853,Children's
894,2081,3888,1035,783,Children's
895,551,3703,996,715,Children's
896,2761,2728,674,706,Children's
897,2080,3287,864,695,Children's
898,594,2934,763,645,Children's
899,3396,2869,744,637,Children's
900,2078,2534,664,542,Children's
901,2140,2593,710,463,Children's
902,1022,2167,577,436,Children's
903,2018,2202,589,435,Children's
904,2161,2520,699,423,Children's
905,2137,1900,497,409,Children's
906,1019,2129,575,404,Children's
907,2087,2174,594,392,Children's
908,1029,2095,568,391,Children's
909,596,1868,498,374,Children's
910,1032,1941,525,366,Children's
911,3159,1724,453,365,Children's
912,1907,1834,490,364,Children's
913,2096,1896,511,363,Children's
914,2005,2504,716,356,Children's
915,1967,2015,554,353,Children's
916,2085,2032,565,337,Children's
917,2139,1421,369,314,Children's
918,2294,2247,645,312,Children's
919,2687,1620,442,294,Children's
920,3397,1338,358,264,Children's
921,531,1274,338,260,Children's
922,2138,1172,305,257,Children's
923,3034,1284,343,255,Children's
924,2046,1858,536,250,Children's
925,661,1819,525,244,Children's
926,1023,881,221,218,Children's
927,1012,1115,301,212,Children's
928,1025,1058,293,179,Children's
929,2141,1385,404,173,Children's
930,3398,1195,341,172,Children's
931,2015,1312,380,172,Children's
932,1017,990,276,162,Children's
933,2083,945,262,159,Children's
934,1688,1065,304,153,Children's
935,1031,1110,319,153,Children's
936,2384,1721,523,152,Children's
937,262,666,172,150,Children's
938,1013,920,258,146,Children's
939,2116,1460,438,146,Children's
940,2,2244,701,141,Children's
941,986,836,232,140,Children's
942,2099,796,221,133,Children's
943,1566,1538,469,131,Children's
944,3213,826,232,130,Children's
945,1033,990,287,129,Children's
946,317,2046,641,123,Children's
947,2090,865,249,118,Children's
948,837,758,218,104,Children's
949,2097,743,213,104,Children's
950,616,932,278,98,Children's
951,586,2116,675,91,Children's
952,1205,781,231,88,Children's
953,783,1257,390,87,Children's
954,362,804,239,87,Children's
955,1015,783,234,81,Children's
956,3157,1638,520,78,Children's
957,2102,667,197,76,Children's
958,2077,538,154,76,Children's
959,2059,880,268,76,Children's
960,60,1147,357,76,Children's
961,3615,1110,345,75,Children's
962,1010,791,242,65,Children's
963,2048,458,131,65,Children's
964,2899,415,117,64,Children's
965,2846,559,166,61,Children's
966,1014,463,136,55,Children's
967,1009,927,291,54,Children's
968,917,283,77,52,Children's
969,2089,764,239,47,Children's
970,2043,517,158,43,Children's
971,2709,737,232,41,Children's
972,107,806,256,38,Children's
973,421,316,94,34,Children's
974,1016,502,156,34,Children's
975,2033,633,200,33,Children's
976,2014,572,180,32,Children's
977,2057,304,91,31,Children's
978,1018,400,123,31,Children's
979,1024,409,126,31,Children's
980,2037,191,54,29,Children's
981,1654,288,87,27,Children's
982,13,323,99,26,Children's
983,2045,190,55,25,Children's
984,1030,994,323,25,Children's
985,1588,891,289,24,Children's
986,1812,153,44,21,Children's
987,1919,368,116,20,Children's
988,1367,1109,364,17,Children's
989,808,146,43,17,Children's
990,2430,448,144,16,Children's
991,801,375,121,12,Children's
992,2084,291,93,12,Children's
993,1547,123,37,12,Children's
994,3399,272,87,11,Children's
995,2098,239,76,11,Children's
996,1582,190,60,10,Children's
997,1713,703,231,10,Children's
998,3759,114,35,9,Children's
999,241,96,29,9,Children's
1000,2056,63,18,9,Children's
1001,2079,50,14,8,Children's
1002,3776,80,24,8,Children's
1003,1848,539,177,8,Children's
1004,755,34,9,7,Children's
1005,2035,177,57,6,Children's
1006,709,438,144,6,Children's
1007,3775,65,20,5,Children's
1008,1026,29,8,5,Children's
1009,2047,70,22,4,Children's
1010,2103,114,37,3,Children's
1011,3345,72,23,3,Children's
1012,3483,506,168,2,Children's
1013,2031,112,37,1,Children's
1014,8,205,68,1,Children's
1015,2800,67,22,1,Children's
1016,3611,46,15,1,Children's
1017,1843,3,1,0,Children's
1018,754,38,13,-1,Children's
1019,2017,484,162,-2,Children's
1020,577,163,55,-2,Children's
1021,146,52,18,-2,Children's
1022,2039,1,1,-2,Children's
1023,2095,336,113,-3,Children's
1024,2032,117,40,-3,Children's
1025,3672,463,156,-5,Children's
1026,392,70,25,-5,Children's
1027,828,157,54,-5,Children's
1028,158,772,259,-5,Children's
1029,1007,691,232,-5,Children's
1030,1551,102,36,-6,Children's
1031,2400,123,43,-6,Children's
1032,1583,75,27,-6,Children's
1033,238,90,32,-6,Children's
1034,313,156,54,-6,Children's
1035,569,293,100,-7,Children's
1036,2040,377,128,-7,Children's
1037,1538,10,6,-8,Children's
1038,56,18,9,-9,Children's
1039,48,1137,382,-9,Children's
1040,484,77,29,-10,Children's
1041,2559,70,27,-11,Children's
1042,244,19,10,-11,Children's
1043,1426,58,23,-11,Children's
1044,250,78,30,-12,Children's
1045,3400,73,29,-14,Children's
1046,2876,114,43,-15,Children's
1047,1881,189,68,-15,Children's
1048,609,186,67,-15,Children's
1049,1489,95,37,-16,Children's
1050,1806,486,168,-18,Children's
1051,54,105,41,-18,Children's
1052,885,111,43,-18,Children's
1053,575,302,107,-19,Children's
1054,3674,122,47,-19,Children's
1055,2038,575,198,-19,Children's
1056,1822,43,21,-20,Children's
1057,3673,72,31,-21,Children's
1058,239,483,168,-21,Children's
1059,1064,605,209,-22,Children's
1060,2566,97,40,-23,Children's
1061,2052,525,183,-24,Children's
1062,343,102,42,-24,Children's
1063,2886,74,33,-25,Children's
1064,2123,617,215,-28,Children's
1065,2091,530,186,-28,Children's
1066,881,202,77,-29,Children's
1067,1460,252,94,-30,Children's
1068,2354,392,141,-31,Children's
1069,2429,509,180,-31,Children's
1070,711,155,62,-31,Children's
1071,2142,569,201,-34,Children's
1072,3287,352,129,-35,Children's
1073,2016,290,109,-37,Children's
1074,1011,368,135,-37,Children's
1075,888,106,48,-38,Children's
1076,558,365,135,-40,Children's
1077,1525,92,44,-40,Children's
1078,2082,1042,361,-41,Children's
1079,2093,787,276,-41,Children's
1080,3820,67,37,-44,Children's
1081,2051,258,101,-45,Children's
1082,2449,49,32,-47,Children's
1083,2050,264,104,-48,Children's
1084,2041,387,145,-48,Children's
1085,1750,138,63,-51,Children's
1086,1021,684,247,-57,Children's
1087,1592,279,112,-57,Children's
1088,1826,62,40,-58,Children's
1089,87,168,76,-60,Children's
1090,2152,146,69,-61,Children's
1091,3945,64,43,-65,Children's
1092,1920,1023,364,-69,Children's
1093,631,156,75,-69,Children's
1094,2054,3065,1045,-70,Children's
1095,2042,508,193,-71,Children's
1096,2399,595,223,-74,Children's
1097,1495,58,44,-74,Children's
1098,2036,213,96,-75,Children's
1099,1739,64,47,-77,Children's
1100,1595,113,65,-82,Children's
1101,258,349,144,-83,Children's
1102,1005,337,142,-89,Children's
1103,2092,397,163,-92,Children's
1104,1474,341,146,-97,Children's
1105,126,197,99,-100,Children's
1106,3754,514,206,-104,Children's
1107,2162,427,177,-104,Children's
1108,2828,255,121,-108,Children's
1109,169,228,113,-111,Children's
1110,1359,550,222,-116,Children's
1111,455,738,285,-117,Children's
1112,181,150,93,-129,Children's
1113,1702,771,302,-135,Children's
1114,3799,162,100,-138,Children's
1115,3054,269,136,-139,Children's
1116,3564,231,128,-153,Children's
1117,374,387,183,-162,Children's
1118,502,300,155,-165,Children's
1119,3438,1430,534,-172,Children's
1120,1707,289,154,-173,Children's
1121,355,628,267,-173,Children's
1122,810,176,120,-184,Children's
1123,3440,361,188,-203,Children's
1124,2953,816,341,-207,Children's
1125,673,1475,563,-214,Children's
1126,3439,534,251,-219,Children's
1127,2053,860,381,-283,Children's
1128,2720,808,373,-311,Children's
1129,2450,911,434,-391,Children's
1130,546,656,350,-394,Children's
1131,2858,14800,3428,4516,Comedy
1132,1197,9976,2318,3022,Comedy
1133,2396,9778,2369,2671,Comedy
1134,1270,10307,2583,2558,Comedy
1135,2997,9245,2241,2522,Comedy
1136,356,8969,2194,2387,Comedy
1137,1,8613,2077,2382,Comedy
1138,1265,9005,2278,2171,Comedy
1139,1136,6932,1599,2135,Comedy
1140,2716,8518,2181,1975,Comedy
1141,1259,7313,1785,1958,Comedy
1142,3114,6687,1585,1932,Comedy
1143,1580,9492,2538,1878,Comedy
1144,1304,5982,1419,1725,Comedy
1145,1307,6387,1568,1683,Comedy
1146,2791,6874,1731,1681,Comedy
1147,2804,5731,1352,1675,Comedy
1148,2918,6065,1473,1646,Comedy
1149,34,6814,1751,1561,Comedy
1150,2324,4988,1152,1532,Comedy
1151,1230,5525,1334,1523,Comedy
1152,1278,5071,1193,1492,Comedy
1153,1394,5766,1434,1464,Comedy
1154,2355,6564,1703,1455,Comedy
1155,2000,6324,1627,1443,Comedy
1156,2599,5982,1522,1416,Comedy
1157,1234,4532,1049,1385,Comedy
1158,1968,5971,1539,1354,Comedy
1159,1784,5625,1424,1353,Comedy
1160,223,5573,1412,1337,Comedy
1161,3175,6517,1728,1333,Comedy
1162,1148,3976,882,1330,Comedy
1163,1288,4673,1118,1319,Comedy
1164,1079,5266,1326,1288,Comedy
1165,2797,5749,1491,1276,Comedy
1166,3481,5394,1373,1275,Comedy
1167,3421,4892,1207,1271,Comedy
1168,1220,5283,1341,1260,Comedy
1169,1923,5353,1371,1240,Comedy
1170,1294,4533,1099,1236,Comedy
1171,3897,4201,994,1219,Comedy
1172,3671,4529,1119,1172,Comedy
1173,3751,5156,1329,1169,Comedy
1174,1276,3956,930,1166,Comedy
1175,1073,5070,1313,1131,Comedy
1176,910,3578,832,1082,Comedy
1177,588,5118,1351,1065,Comedy
1178,1641,4643,1199,1046,Comedy
1179,2395,4686,1220,1026,Comedy
1180,3363,3986,990,1016,Comedy
1181,745,2970,657,999,Comedy
1182,2706,5153,1389,986,Comedy
1183,2700,4772,1269,965,Comedy
1184,1080,3721,926,943,Comedy
1185,2289,3876,978,942,Comedy
1186,2248,3672,914,930,Comedy
1187,2406,4962,1345,927,Comedy
1188,1500,4332,1136,924,Comedy
1189,3361,4202,1095,917,Comedy
1190,357,4616,1233,917,Comedy
1191,1028,3937,1011,904,Comedy
1192,380,5088,1400,888,Comedy
1193,2064,3251,798,857,Comedy
1194,1517,4471,1205,856,Comedy
1195,2302,4110,1086,852,Comedy
1196,2174,5334,1495,849,Comedy
1197,39,4935,1362,849,Comedy
1198,21,4914,1356,846,Comedy
1199,11,3919,1033,820,Comedy
1200,3552,3720,967,819,Comedy
1201,1235,2903,697,812,Comedy
1202,1732,4101,1097,810,Comedy
1203,2321,4281,1158,807,Comedy
1204,3448,4040,1082,794,Comedy
1205,1172,2637,615,792,Comedy
1206,1269,2801,672,785,Comedy
1207,2081,3888,1035,783,Comedy
1208,1244,2931,718,777,Comedy
1209,3543,3291,839,774,Comedy
1210,3072,3719,982,773,Comedy
1211,440,3613,948,769,Comedy
1212,1215,3595,945,760,Comedy
1213,898,2503,582,757,Comedy
1214,2300,2727,658,753,Comedy
1215,539,3708,986,750,Comedy
1216,3255,4044,1099,747,Comedy
1217,3210,3400,886,742,Comedy
1218,3362,3037,765,742,Comedy
1219,1060,3098,786,740,Comedy
1220,2352,3247,838,733,Comedy
1221,1077,2961,744,729,Comedy
1222,1256,2501,594,719,Comedy
1223,2502,3332,872,716,Comedy
1224,551,3703,996,715,Comedy
1225,3911,2676,657,705,Comedy
1226,3052,3672,989,705,Comedy
1227,3504,2766,688,702,Comedy
1228,2080,3287,864,695,Comedy
1229,3039,3212,839,695,Comedy
1230,3424,3031,781,688,Comedy
1231,3253,4033,1120,673,Comedy
1232,597,3809,1046,671,Comedy
1233,497,2668,667,667,Comedy
1234,3104,2950,765,655,Comedy
1235,1285,3064,803,655,Comedy
1236,235,3427,927,646,Comedy
1237,1223,2063,473,644,Comedy
1238,1188,2671,676,643,Comedy
1239,3396,2869,744,637,Comedy
1240,3526,3057,811,624,Comedy
1241,1663,2841,740,621,Comedy
1242,2359,2727,703,618,Comedy
1243,3037,2390,591,617,Comedy
1244,1292,2372,591,599,Comedy
1245,3108,3427,945,592,Comedy
1246,2243,2957,789,590,Comedy
1247,2108,3058,825,583,Comedy
1248,2542,2436,625,561,Comedy
1249,587,3930,1124,558,Comedy
1250,2683,4859,1434,557,Comedy
1251,2001,3584,1011,551,Comedy
1252,3948,3134,862,548,Comedy
1253,2915,3101,852,545,Comedy
1254,2078,2534,664,542,Comedy
1255,2407,3559,1006,541,Comedy
1256,1449,1916,462,530,Comedy
1257,916,1792,425,517,Comedy
1258,2671,2857,780,517,Comedy
1259,2788,1866,451,513,Comedy
1260,1965,2766,751,513,Comedy
1261,2144,2668,719,511,Comedy
1262,2150,2590,695,505,Comedy
1263,2100,3990,1163,501,Comedy
1264,951,1687,397,496,Comedy
1265,933,1817,443,488,Comedy
1266,3035,1747,421,484,Comedy
1267,955,1722,413,483,Comedy
1268,2973,1863,460,483,Comedy
1269,905,1601,374,479,Comedy
1270,1380,2923,817,472,Comedy
1271,3317,1959,496,471,Comedy
1272,3868,2547,692,471,Comedy
1273,909,1721,417,470,Comedy
1274,3060,2138,558,464,Comedy
1275,2795,2109,549,462,Comedy
1276,2863,2015,518,461,Comedy
1277,1261,2097,548,453,Comedy
1278,441,2375,643,446,Comedy
1279,1777,3172,909,445,Comedy
1280,1747,3165,907,444,Comedy
1281,838,1944,501,441,Comedy
1282,1257,1851,472,435,Comedy
1283,3083,1610,394,428,Comedy
1284,2109,2145,573,426,Comedy
1285,3174,3046,874,424,Comedy
1286,1885,2245,608,421,Comedy
1287,368,2826,802,420,Comedy
1288,3507,1569,389,402,Comedy
1289,1537,1448,350,398,Comedy
1290,2011,3872,1158,398,Comedy
1291,2470,3125,912,389,Comedy
1292,3088,1456,356,388,Comedy
1293,562,1816,478,382,Comedy
1294,471,2175,599,378,Comedy
1295,345,1785,469,378,Comedy
1296,3462,1292,305,377,Comedy
1297,3307,1189,271,376,Comedy
1298,141,2421,682,375,Comedy
1299,232,1410,346,372,Comedy
1300,1175,1473,368,369,Comedy
1301,3536,1833,489,366,Comedy
1302,3429,1188,274,366,Comedy
1303,785,2661,765,366,Comedy
1304,911,1280,306,362,Comedy
1305,104,2405,682,359,Comedy
1306,2657,4058,1233,359,Comedy
1307,2371,2153,599,356,Comedy
1308,915,1447,365,352,Comedy
1309,500,2866,838,352,Comedy
1310,1569,2811,820,351,Comedy
1311,1238,1404,351,351,Comedy
1312,342,1905,518,351,Comedy
1313,3608,2932,861,349,Comedy
1314,3836,1466,375,341,Comedy
1315,339,2355,673,336,Comedy
1316,3450,2763,809,336,Comedy
1317,1485,2331,666,333,Comedy
1318,367,3866,1179,329,Comedy
1319,3629,1152,275,327,Comedy
1320,3809,2776,817,325,Comedy
1321,3685,1958,545,323,Comedy
1322,1958,1912,530,322,Comedy
1323,3451,1372,350,322,Comedy
1324,1243,1295,325,320,Comedy
1325,2424,2833,838,319,Comedy
1326,348,1683,455,318,Comedy
1327,3067,1374,353,315,Comedy
1328,1297,1639,442,313,Comedy
1329,1078,1427,372,311,Comedy
1330,2746,3119,936,311,Comedy
1331,671,1678,456,310,Comedy
1332,1171,1550,415,305,Comedy
1333,3358,1642,446,304,Comedy
1334,2423,1848,515,303,Comedy
1335,3030,947,215,302,Comedy
1336,1914,1417,372,301,Comedy
1337,1125,1455,385,300,Comedy
1338,2572,2396,700,296,Comedy
1339,708,2332,679,295,Comedy
1340,2318,1249,320,289,Comedy
1341,1883,2281,664,289,Comedy
1342,945,1041,251,288,Comedy
1343,2065,1724,479,287,Comedy
1344,3022,900,206,282,Comedy
1345,3893,1958,559,281,Comedy
1346,2012,3722,1148,278,Comedy
1347,52,1569,431,276,Comedy
1348,2690,1443,390,273,Comedy
1349,921,1176,302,270,Comedy
1350,1211,995,242,269,Comedy
1351,1081,1570,434,268,Comedy
1352,125,1219,318,265,Comedy
1353,1963,1021,252,265,Comedy
1354,3397,1338,358,264,Comedy
1355,543,2308,682,262,Comedy
1356,3591,2140,628,256,Comedy
1357,3033,2952,899,255,Comedy
1358,2145,2333,693,254,Comedy
1359,1042,1838,528,254,Comedy
1360,3819,986,245,251,Comedy
1361,180,1600,451,247,Comedy
1362,3087,1795,516,247,Comedy
1363,2770,3050,935,245,Comedy
1364,2539,2091,616,243,Comedy
1365,1476,1740,499,243,Comedy
1366,3740,1994,584,242,Comedy
1367,3061,1067,275,242,Comedy
1368,492,1246,335,241,Comedy
1369,1226,916,226,238,Comedy
1370,3070,2070,611,237,Comedy
1371,2208,833,199,236,Comedy
1372,1378,1921,562,235,Comedy
1373,45,1863,544,231,Comedy
1374,3548,1051,274,229,Comedy
1375,2390,1218,330,228,Comedy
1376,3301,2034,602,228,Comedy
1377,3524,1830,534,228,Comedy
1378,1845,1129,301,226,Comedy
1379,2946,1098,291,225,Comedy
1380,3814,881,219,224,Comedy
1381,3244,1190,322,224,Comedy
1382,1281,871,216,223,Comedy
1383,101,979,253,220,Comedy
1384,2301,1332,371,219,Comedy
1385,2463,1644,475,219,Comedy
1386,2134,1746,510,216,Comedy
1387,1441,1657,481,214,Comedy
1388,2779,1249,345,214,Comedy
1389,3097,832,206,214,Comedy
1390,2245,1755,514,213,Comedy
1391,69,1166,319,209,Comedy
1392,947,772,188,208,Comedy
1393,2003,2536,776,208,Comedy
1394,3261,1494,429,207,Comedy
1395,3556,1191,328,207,Comedy
1396,333,1436,410,206,Comedy
1397,1066,729,175,204,Comedy
1398,2002,2610,802,204,Comedy
1399,3129,1066,288,202,Comedy
1400,934,1112,304,200,Comedy
1401,1446,766,189,199,Comedy
1402,2750,1054,285,199,Comedy
1403,3189,1093,300,193,Comedy
1404,7,1562,458,188,Comedy
1405,176,803,205,188,Comedy
1406,3873,1027,280,187,Comedy
1407,3341,715,177,184,Comedy
1408,514,1222,346,184,Comedy
1409,1916,1241,354,179,Comedy
1410,2936,659,161,176,Comedy
1411,3516,855,227,174,Comedy
1412,2935,608,145,173,Comedy
1413,2141,1385,404,173,Comedy
1414,2015,1312,380,172,Comedy
1415,3398,1195,341,172,Comedy
1416,144,1469,433,170,Comedy
1417,1948,764,198,170,Comedy
1418,728,817,217,166,Comedy
1419,1734,769,201,166,Comedy
1420,3521,729,188,165,Comedy
1421,2282,1112,316,164,Comedy
1422,1392,819,219,162,Comedy
1423,952,969,269,162,Comedy
1424,1711,2043,628,159,Comedy
1425,3812,1014,285,159,Comedy
1426,2926,1491,445,156,Comedy
1427,1057,975,274,153,Comedy
1428,2883,983,277,152,Comedy
1429,2384,1721,523,152,Comedy
1430,224,1309,386,151,Comedy
1431,2759,1441,430,151,Comedy
1432,322,776,209,149,Comedy
1433,2133,1772,541,149,Comedy
1434,3760,1062,305,147,Comedy
1435,3501,954,269,147,Comedy
1436,3929,587,147,146,Comedy
1437,3200,662,172,146,Comedy
1438,3852,769,208,145,Comedy
1439,2622,1390,415,145,Comedy
1440,1279,727,194,145,Comedy
1441,70,2885,914,143,Comedy
1442,936,538,132,142,Comedy
1443,1273,579,146,141,Comedy
1444,2469,1658,506,140,Comedy
1445,2518,1021,294,139,Comedy
1446,3535,2028,630,138,Comedy
1447,946,620,161,137,Comedy
1448,3618,1244,369,137,Comedy
1449,852,1981,615,136,Comedy
1450,2171,723,196,135,Comedy
1451,2937,446,104,134,Comedy
1452,3831,692,186,134,Comedy
1453,2867,1051,306,133,Comedy
1454,1566,1538,469,131,Comedy
1455,892,587,152,131,Comedy
1456,2496,1211,360,131,Comedy
1457,1542,843,238,129,Comedy
1458,1966,722,198,128,Comedy
1459,231,2107,660,127,Comedy
1460,552,1714,529,127,Comedy
1461,3263,2127,667,126,Comedy
1462,2889,986,287,125,Comedy
1463,317,2046,641,123,Comedy
